snaking,path_info,column_nr,avg_leniency,avg_linearity,avg_density,med_leniency,med_linearity,med_density,mod_leniency,mod_linearity,mod_density,win_rate,completion_percentage
False,False,False,2.1282784391534393,0.706618928839074,0.004790817434488008,2.113888888888889,0.95,0.0,"(1.6444444444444444, 3)","(1.0, 73)","(0.0, 122)",0.76,91.68405151367188
True,False,False,2.8218096320346318,0.3300692297209802,0.02559794998456935,2.629861111111111,0.17141907812953822,0.012633508688028056,"(3.102777777777778, 2)","(1.0, 15)","(0.0, 62)",0.1,45.98631795247396
False,True,False,1.4361608465608466,0.4780314094054527,0.026896671616716685,1.1972222222222222,0.3404727245230459,0.008510792409097495,"(0.7222222222222222, 2)","(1.0, 29)","(0.0, 59)",0.46,74.07747904459634
False,False,True,2.150266394521658,0.6212912057052093,0.01931895193374331,2.029166666666667,0.95,0.005665767847971238,"(1.761111111111111, 2)","(1.0, 50)","(0.0, 72)",0.50666666,71.03321838378906
False,True,True,1.6243002645502644,0.5244668712500933,0.027717560207607257,1.2616666666666667,0.4227799314903816,0.016739039081103795,"(0.7833333333333333, 2)","(1.0, 34)","(0.0, 57)",0.5133333,73.27758280436197
True,False,True,2.9274905363155366,0.3600692782009325,0.020276584130993765,2.6756944444444444,0.22068602381614794,0.006349270337821495,"(2.1638888888888888, 2)","(0.95, 15)","(0.0, 63)",0.12,45.26117451985677
True,True,False,1.7888462962962968,0.5019570101760216,0.03639695164938273,1.3118055555555554,0.4293640022823472,0.031132646880678377,"(0.6888888888888889, 2)","(0.95, 40)","(0.0, 39)",0.26666668,65.24097188313802
True,True,True,1.6555228835978835,0.510086106463245,0.0334403443240657,1.3809722222222223,0.42741815873749006,0.016736694677871148,"(0.8611111111111112, 2)","(0.95, 35)","(0.0, 45)",0.19333333,58.40531412760417
