snaking,path_info,column_nr,avg_leniency,avg_linearity,avg_density,med_leniency,med_linearity,med_density,mod_leniency,mod_linearity,mod_density,win_rate,completion_percentage
False,False,False,2.4291798600908896,0.7600860369607204,0.011549391524370126,2.4055555555555554,0.95,0.0,"(0.8444444444444444, 2)","(1.0, 57)","(0.0, 92)",0.42666668,65.15174865722656
True,False,False,2.805066005291005,0.34672426348411306,0.05142373980393509,2.6758333333333333,0.19594742451948832,0.04,"(2.1194444444444445, 2)","(1.0, 15)","(0.0, 44)",0.12,49.75166320800781
False,True,False,1.5094849206349208,0.6643395880118493,0.025332118609634423,1.1895833333333332,0.95,0.007169287696577244,"(0.6666666666666666, 2)","(0.95, 54)","(0.0, 71)",0.45333335,67.88518778483072
False,False,True,2.1669325396825396,0.6878722725910621,0.012340616099485474,2.102777777777778,0.95,0.0,"(2.111111111111111, 3)","(1.0, 59)","(0.0, 100)",0.73333335,84.83523559570312
False,True,True,1.6269408730158732,0.6491875663064076,0.022066089152549574,1.2326388888888888,0.95,0.003472222222222222,"(0.8944444444444444, 2)","(0.95, 55)","(0.0, 75)",0.5733333,79.336669921875
True,False,True,2.7466887566137563,0.3743849274497653,0.029842644007433923,2.538263888888889,0.2221859781201017,0.018875739644970413,"(1.9, 2)","(1.0, 14)","(0.0, 51)",0.11333334,39.17366282145182
True,True,False,1.659822486772487,0.5912840477110102,0.025228153161083136,1.4630555555555556,0.8511007206441888,0.009015594541910331,"(0.6777777777777778, 2)","(0.95, 49)","(0.0, 61)",0.24,62.48904927571615
True,True,True,1.6122951058201058,0.5313922277677036,0.0240855366723676,1.2696031746031746,0.513061762326669,0.017545209696036936,"(0.6944444444444444, 2)","(0.95, 29)","(0.0, 50)",0.24666667,64.64427693684895
