snaking,path_info,column_nr,avg_leniency,avg_linearity,avg_density,med_leniency,med_linearity,med_density,mod_leniency,mod_linearity,mod_density,win_rate,completion_percentage
False,False,False,2.7695163480038474,0.7950023996811064,0.014304239411845951,2.6826388888888886,0.95,0.0,"(1.6583333333333332, 2)","(0.95, 75)","(0.0, 88)",0.52,68.15199279785156
True,False,False,2.7742289682539685,0.24743967144498574,0.07229118944252283,2.506666666666667,0.15677802641091232,0.07416666666666666,"(2.5944444444444446, 2)","(1.0, 7)","(0.0, 19)",0.10666667,45.949361165364586
False,True,False,1.4907095238095238,0.5783223767403647,0.031037463991951408,1.1444444444444444,0.8347507419152937,0.015810523684539432,"(1.0555555555555556, 3)","(0.95, 50)","(0.0, 57)",0.46666667,73.04892476399739
False,False,True,2.12623325054575,0.6068549556944259,0.01736789309759804,2.1097222222222225,0.95,0.005376344086021506,"(1.6166666666666667, 2)","(1.0, 40)","(0.0, 73)",0.58666664,82.67652384440105
False,True,True,1.572619312169312,0.6523607735140827,0.024681453535273176,1.3375000000000001,0.95,0.01544608778625954,"(1.238888888888889, 4)","(0.95, 41)","(0.0, 58)",0.41333333,59.35844930013021
True,False,True,2.9024702991452993,0.3864606185048311,0.03229466919086814,2.4380555555555556,0.23238779401830917,0.0189873417721519,"(1.1111111111111112, 1)","(1.0, 22)","(0.0, 48)",0.16,40.79087829589844
True,True,False,1.3972026455026454,0.6826028101676479,0.016138892860591145,1.2381944444444444,0.95,0.0,"(0.861111111111111, 2)","(0.95, 70)","(0.0, 77)",0.24,72.91308085123698
True,True,True,1.7302947811447813,0.4730643187643735,0.03617981721581312,1.3557638888888888,0.36360709874119557,0.03187301587301587,"(0.6722222222222223, 3)","(0.95, 31)","(0.0, 41)",0.19333333,60.10412597656249
